corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
3120001085521	大林ファシリティーズ株式会社	不動産管理	不動産	1220	https://www.obayashi-f.co.jp/contact/contact_tokyo.php	https://www.obayashi-f.co.jp/	pending_precheck
3120001087294	ハート株式会社	紙・パルプ	材料・資源	497	https://www.heart-group.co.jp/form/	https://www.heart-group.co.jp/about/profile.html	pending_precheck
3120001115518	株式会社アドミック	人材派遣	人材・アウトソーシング	715	https://www.admic-agent.co.jp/client/contact/	https://admic.jp/	pending_precheck
3120001133767	株式会社ＨＩＴＯＭＩＯテクノロジーズ	経営コンサル	コンサルティング	398	https://icure-tech.co.jp/contact/	https://hitomio.co.jp/	pending_precheck
3120001150341	日本ペイント・オートモーティブコーティングス株式会社	塗料	材料・資源	520	https://www.nipponpaint-automotive.com/contact/	https://www.nipponpaint-automotive.com/business/about/	pending_precheck
3120001158236	株式会社パソナ日本総務部	業務請負	人材・アウトソーシング	1738	https://www.pasona-pbs.co.jp/contact/	https://www.tomo-ni.com/law/	pending_precheck
3120001160316	株式会社ジックスタッフ	人材派遣	人材・アウトソーシング	359	http://www.q-hai-service.co.jp/cgi-bin/contact_jinzai_toi/index.cgi	https://www.giqstaff.co.jp/about/	pending_precheck
3120101003341	ショウヨウ株式会社	業務請負	人材・アウトソーシング	597	https://www.shouyou.co.jp/contact/index.php	https://www.shouyou.co.jp/company/profile/	pending_precheck
3120901006634	三精テクノロジーズ株式会社	その他機械	機械	457	https://www.sansei-technologies.com/contact/	https://www.sansei-technologies.com/company/profile/	pending_precheck
3130001000082	アイフル株式会社	貸金	金融	2653	https://www.ir-aiful.com/japanese/contact.aspx	https://www.aiful.co.jp/group/corporate/about.html	pending_precheck
3130001009314	三洋化成工業株式会社	化学品	材料・資源	1571	https://www.sanyo-chemical.co.jp/contact/document_request/	https://www.sanyo-chemical.co.jp/company/overview	pending_precheck
3130001015997	ＹＵＳＨＩＮ株式会社	産業用ロボット	機械	532	http://www.ype.co.jp/form/tec_form.html	http://www.ype.co.jp	pending_precheck
3130001030352	株式会社ロジスネクスト	産業用ロボット	機械	2351	https://www.logisnext.com/contact/corporate/	https://www.logisnext.com/	pending_precheck
3140001007886	株式会社さくらケーシーエス	受託開発	IT	1084	https://www.kcs.co.jp/contact/index.html	https://www.kcs.co.jp/ja/company/summary.html	pending_precheck
3140001019188	株式会社サポート	人材紹介	人材・アウトソーシング	885	https://support-kobe.co.jp/inquiry.html	https://support-kobe.co.jp/company/	pending_precheck
3140001039376	株式会社ＴＥＩＫＯＫＵ	ポンプ	機械	379	https://www.teikokudenki.co.jp/info/	https://www.teikokudenki.co.jp/company/profile/	pending_precheck
3140001052189	株式会社ＴＶＥ	その他製造	製造	395	https://www.toavalve.co.jp/contact/	http://www.toavalve.co.jp	pending_precheck
3150001010261	アスカ美装株式会社	不動産管理	不動産	467	https://www.asukabiso.co.jp/contact	https://www.asukabiso.co.jp/company/profile	pending_precheck
3160001000063	日伸工業株式会社	金属部品	製造	387	https://nissinjpn.co.jp/inquiry-form/	https://nissinjpn.co.jp/	pending_precheck
3160001009212	フジテック株式会社	エレベーター・エスカレーター	機械	3748	https://www.fujitec.co.jp/sales/recruiting/form	https://www.fujitec.co.jp/	pending_precheck
3170001001614	株式会社サイバーリンクス	クラウド系/SaaS/ASPサービス	IT	669	https://www.cyber-l.co.jp/inquiry/	https://www.cyber-l.co.jp/corporate/outline/	pending_precheck
3180001017956	萩原電気ホールディングス株式会社	工業用機械商社	商社	773	https://www.hagiwara.co.jp/inquiry/info/inquiry.html	https://www.hagiwara.co.jp/company/outline/	pending_precheck
3180001018442	株式会社メイテツコム	受託開発	IT	436	https://meiwp.jp/sp/inquiry.php?id=0001	https://www.meitetsucom.co.jp/profile/gaiyo.html	pending_precheck
3180001021396	愛知時計電機株式会社	計測機器・センサー	機械	1243	https://www.aichitokei.co.jp/inquiry/products/	https://www.aichitokei.co.jp/company/series/	pending_precheck
3180001030315	株式会社三清社	不動産管理	不動産	494	http://sanseisha1955.co.jp/contact/	https://sanseisha1955.co.jp/outline/	pending_precheck
3180001031016	ダイドー株式会社	工業用機械商社	商社	834	http://www.daido-net.co.jp/inquiry/	https://www.daido-net.co.jp/	pending_precheck
3180001032055	パーソルクロステクノロジー株式会社	人材派遣	人材・アウトソーシング	13337	https://www.persol-rd.co.jp/contact/	https://persol-xtech.co.jp/company/profile/	pending_precheck
3180001033061	名鉄協商株式会社	駐車場運営	不動産	402	https://cms.mkp.jp/inquiry.php?id=545	https://www.mkyosho.co.jp/company/profile/	pending_precheck
3180001040215	株式会社フコク東海	電子部品	機械	447	http://www.fukokutokai.co.jp/contact/	https://www.fukokutokai.co.jp/company/	pending_precheck
3180001046229	ジェイアール東海総合ビルメンテナンス株式会社	不動産管理	不動産	831	https://www.jrbm.co.jp/contact/	https://www.jrbm.co.jp/	pending_precheck
3180001054660	株式会社槌屋	化学品・医療品商社	商社	589	https://www.tsuchiya-group.co.jp/contact.html	https://www.tsuchiya-group.co.jp/	pending_precheck
3180001078412	株式会社グリーンテック	製造業コンサル	コンサルティング	3122	https://www.green-t.co.jp/contact/index.php	https://www.green-t.co.jp/corporate/about	pending_precheck
3180001083916	モリリン株式会社	アパレル商社	商社	489	http://www.moririn.co.jp/inquiry-form	https://www.moririn.co.jp/office-location	pending_precheck
3180001092553	住友ナコフォークリフト株式会社	その他製造	製造	940	http://sumitomonacco.co.jp/contact/	https://sumitomonacco.co.jp/company/info.html	pending_precheck
3180001094120	ＫｅｅＰｅｒ技研株式会社	化学品	材料・資源	1263	https://www.keepercoating.jp/corp/contact/	https://keepergiken.co.jp/company/outline	pending_precheck
3180001114489	株式会社ホットスタッフ春日井	人材派遣	人材・アウトソーシング	515	https://www.hotstaff.co.jp/contact	http://www.hotstaff.co.jp/branch/detail/code/0939	pending_precheck
3180301016906	株式会社ホットスタッフ安城	人材派遣	人材・アウトソーシング	423	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0902	pending_precheck
3180301023935	株式会社ホットスタッフ西尾	人材紹介	人材・アウトソーシング	518	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0919	pending_precheck
