corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
3011101015783	株式会社日水コン	その他コンサル	コンサルティング	943	http://www.nissuicon.co.jp/contact/	https://www.nissuicon.co.jp/company/about/companyprofile/	pending_precheck
3011401006846	理研計器株式会社	精密機器	製造	1377	https://www.rikenkeiki.co.jp/contact/others	https://www.rikenkeiki.co.jp/company/overview	pending_precheck
3011601003833	太陽ホールディングス株式会社	電子部品	機械	683	https://www.taiyo-hd.co.jp/jp/contact/	https://www.taiyo-hd.co.jp/jp/about/overview/	pending_precheck
3011601004237	株式会社タムラ製作所	電子部品	機械	975	https://www.tamura-ss.co.jp/jp/inquiry/first/index.html?productcategory=1	https://www.tamura-ss.co.jp/jp/index.html	pending_precheck
3012801002889	ヤマハロボティクス株式会社	工作機器	機械	877	https://www5.yamaha-motor.co.jp/ymrh/Contact/enter/lang/jp	https://www.ymrh.co.jp	pending_precheck
3013201006101	株式会社ユカ	自動販売機	機械	687	http://www.yukanet.co.jp/yuka_hp/c_contact/contact.php	http://www.yukanet.co.jp/	pending_precheck
3013201016983	エスアールエス株式会社	機械レンタル・リース	機械	513	https://www.srscorp.co.jp/contact	https://www.srscorp.co.jp/company/profile/#anch	pending_precheck
3013301003097	株式会社オリジン	精密機器	製造	593	https://www.origin.co.jp/contact/form/	https://www.origin.co.jp/	pending_precheck
3013401002164	株式会社ワイ・デー・ケー	電子部品	機械	753	https://ydkinc.co.jp/contact/contactform	https://ydkinc.co.jp/company/about.php	pending_precheck
3020001004482	東京ガスエコモ株式会社	ガス・燃料製品・採掘	エネルギー	494	https://www.tg-ecomo.com/contact/mailform/	https://www.tg-ecomo.com/company/outline/	pending_precheck
3020001020736	株式会社ソディック	工作機器	機械	1322	https://www.sodick.co.jp/contact/contact.php	https://www.sodick.co.jp/company/outline.html	pending_precheck
3020001043522	アネスト岩田株式会社	動力装置	機械	694	http://www.anest-iwata.co.jp/contact.html	http://www.anest-iwata.co.jp	pending_precheck
3020001090176	オリックス・レンテック株式会社	その他機械専門商社	商社	1258	https://www.orixrentec.jp/inquiry/index.html	https://www.orixrentec.jp/company/outline.html	pending_precheck
3020001113291	株式会社ＪＶＣケンウッド・公共産業システム	情報セキュリティ	IT	504	https://inquiry3.jvckenwood.com/Ask/index.asp?Key=List&amp;C_No=8	https://jkpi.jvckenwood.com/corporate/overview.html	pending_precheck
3021001037687	日本端子株式会社	電子部品	機械	469	http://www.nt-web.jp/jp/inquiry/index.html	https://www.nippon-tanshi.com/company/aboutus/	pending_precheck
3021001067924	株式会社ｆｒｅｅ　ｍｏｖａ	人材紹介	人材・アウトソーシング	1006	https://www.freemova.com/contact	https://freemova.com/company/	pending_precheck
3030001044098	三井住友金属鉱山伸銅株式会社	電子部品	機械	508	http://www.msmmbc.co.jp/contact/maiform.html	https://www.msmmbc.co.jp/company/	pending_precheck
3030001045666	サンケン電気株式会社	半導体	製造	918	http://www.sanken-ele.co.jp/tousika/contact/index.html	https://www.sanken-ele.co.jp/corp/about_sanken/corp02.htm	pending_precheck
3030001076546	日本地工株式会社	電力・発電製造	機械	363	https://www.chiko.co.jp/inq/	https://www.chiko.co.jp/company/company_profile.html	pending_precheck
3030001087080	株式会社ファイブイズホーム	不動産売買・仲介	不動産	415	https://www.fiveishome.jp/inquiry/?link_index=left_menu	https://www.fiveishome.jp/	pending_precheck
3040001056167	株式会社ＮＨファシリティーズ	保険代理店	金融	434	http://www.mesf.co.jp/contact.html	https://nh-f.co.jp/offices/chiba_offices/	pending_precheck
3070001003513	株式会社群馬銀行	銀行・金庫・組合	金融	3865	http://www.gunmabank.co.jp/contact/	https://www.gunmabank.co.jp/	pending_precheck
3080001014336	特種東海製紙株式会社	紙・パルプ	材料・資源	879	https://www.tt-paper.co.jp/contact/	https://www.tt-paper.co.jp/company/about.html	pending_precheck
3080401010026	朝日電装株式会社	電子機器	機械	625	http://www.ad-asahidenso.co.jp/contact/download/	http://www.ad-asahidenso.co.jp/	pending_precheck
3100001000597	株式会社カクイチ	その他製造	製造	376	https://www.kaku-ichi.co.jp/contact/	http://www.kaku-ichi.co.jp/	pending_precheck
3100001002833	株式会社八十二長野銀行	銀行・金庫・組合	金融	4796	http://www.82bank.co.jp/form/make_appointment/select_bank	https://www.82bank.co.jp/about/company/profile.html	pending_precheck
3100001014168	株式会社デリシア	eコマース	IT	2344	https://www.delicia-web.co.jp/contact_tenant/	https://www.delicia-web.co.jp/	pending_precheck
3100001018326	ニデックインスツルメンツ株式会社	動力装置	機械	1062	https://www.nidec-sankyo.co.jp/contact/index.html	https://www.nidec-instruments.com/saiyou/about/	pending_precheck
3110001004787	富士建設工業株式会社	その他製造	製造	609	http://www.fuji-kasouro.co.jp/contact/	https://www.fuji-kasouro.co.jp/office/sub_04_01.html	pending_precheck
3110001005348	株式会社マルタケ	医療機器商社	商社	409	https://www.kk-marutake.co.jp/contact/	https://www.kk-marutake.co.jp/	pending_precheck
3110001014935	株式会社三條機械製作所	その他機械	機械	459	https://www.sanjokikai.co.jp/contact/	http://www.sanjokikai.co.jp/	pending_precheck
3120001036714	ＪＦＥ商事鉄鋼建材株式会社	金属建材	材料・資源	409	http://www.jfe-shoji-kenzai.co.jp/contact.php	http://www.jfe-shoji-kenzai.co.jp	pending_precheck
3120001039989	マツモト産業株式会社	その他機械専門商社	商社	528	https://mac-exe.co.jp/inquiry/	http://www.mac-exe.co.jp/	pending_precheck
3120001040369	株式会社ユニティー	展示会・販促イベント	広告・制作	632	https://www.unity-grp.co.jp/inquiry	https://www.unity-grp.co.jp/company/%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81/	pending_precheck
3120001048809	日本レヂボン株式会社	工具	機械	512	http://www.resibon.co.jp/html/form01.html	https://www.resibon.co.jp/corporate/domestic/	pending_precheck
3120001056530	株式会社大広	総合広告代理店	広告・制作	632	https://www.daiko.co.jp/contact/	https://www.daiko.co.jp/about/outline/	pending_precheck
3120001056860	中央復建コンサルタンツ株式会社	土木コンサル	コンサルティング	567	http://www.cfk.co.jp/contact/	https://www.cfk.co.jp/about/offices/honsha	pending_precheck
