corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
1180001119762	株式会社ホットスタッフ瀬戸	人材派遣	人材・アウトソーシング	612	https://www.hotstaff.co.jp/contact	https://www.hotstaff.co.jp/branch/detail/0946	excluded_required_address
1180001124003	ＮＴＫセラミック株式会社	半導体	製造	576	http://www.ntktechnicalceramics.com/inquiry/index.php	http://www.ntktechnicalceramics.com/profile/index.html	excluded_form_unavailable
1180301001422	東海光学株式会社	光学機器・レンズ	機械	404	https://personal.tokaiopt.biz/asp/twmail.asp?category=other	https://www.tokaiopt.co.jp/company/profile/	excluded_required_address
1180301010019	オーエスジー株式会社	工具	機械	2039	https://www.osg.co.jp/support/contact/technical/	https://www.osg.co.jp/about_us/company/profile.html	excluded_wrong_channel
1180301023334	アイシン機工株式会社	動力装置	機械	2024	https://aisin-kiko.jp/group/inquiry.html	https://aisin-kiko.jp/corporate/profile/	excluded_unreachable
1190001013337	株式会社ＮＴＮ三重製作所	動力装置	機械	743	http://www.ntn-mie.com/10info/	https://ntn-mie.com/	excluded_form_unavailable
1190001015556	チヨダウーテ株式会社	窯業建材・石材	材料・資源	445	https://www.chiyoda-ute.co.jp/form_inquiry/?t=1	https://www.chiyoda-ute.co.jp/corporate/history.html	excluded_captcha
1200001001471	岐阜プラスチック工業株式会社	プラスチック製品・樹脂製品	材料・資源	2059	http://www.hashizumeunyu.co.jp/contact.html	https://www.risu.co.jp/group/company/gifu-plastic-industry/	excluded_wrong_company
1210001002667	日華化学株式会社	化学品	材料・資源	866	http://www.nicca.co.jp/secure/08contact/index.html	https://www.nicca.co.jp/corporate/summary.html	excluded_sales_prohibited
1210001008672	ファーストウッド株式会社	木材系建材製造	製造	561	http://www.1stwood.jp/contact/	http://www.1stwood.jp	excluded_unreachable
1220001003235	伸晃化学株式会社	プラスチック製品・樹脂製品	材料・資源	570	http://www.shinko-ccl.co.jp/inquiry/index.html	http://www.shinko-ccl.co.jp/company/outline.html	sent_2026-08-05
1230001002946	株式会社北陸銀行	銀行・金庫・組合	金融	3310	http://www.hokugin.co.jp/contact/index.html	https://www.hokugin.co.jp/company/profile.html	excluded_wrong_channel
1230001010841	株式会社北陸ＬＩＸＩＬ製作所	金属建材	材料・資源	706	https://www4.lixil.co.jp/scripts/inquire/register.asp?_ga=2.116062726.1051338342.1532042203-886741731.1532042203	https://www.lixil.co.jp/lineup/	excluded_form_unavailable
1240001011129	丸井産業株式会社	金属建材	材料・資源	1717	https://www.marui-sangyo.jp/cgi-bin/contact/form.cgi	https://www.marui-sangyo.jp/	excluded_required_address
1240001029690	株式会社アスコン	総合広告代理店	広告・制作	417	https://www.ascon.co.jp/contact_f.php	https://www.ascon.co.jp/company/	excluded_required_department
1240001044665	株式会社シーエム・エンジニアリング	土木コンサル	コンサルティング	524	http://cmeng.co.jp/contact/	http://cmeng.co.jp/company/	sent_2026-08-05
1250001012712	大晃機械工業株式会社	精密機器	製造	382	http://www.taiko-kk.com/jp/inquiry/index.html	https://www.taiko-kk.com/jp/company/profile.html	excluded_required_address
1260001018262	タカヤ株式会社	精密機器	製造	697	https://www.takaya.co.jp/contact/ems_form/	https://www.takaya.co.jp/corporate/	excluded_wrong_channel
1290001022575	西日本フード株式会社	食肉卵商社	商社	593	http://www.nfgroup.co.jp/westfood/contact/	https://www.nfgroup.co.jp/westfood/company/	excluded_captcha
1290001023417	株式会社アルテクス	工作機器	機械	364	http://altecs.com/contact	https://altecs.com/company#anchor-overview	excluded_disabled_required_control
1290001049544	福岡酸素株式会社	ガス・燃料製品・採掘	エネルギー	411	http://www.fksanso.co.jp/inquiry/	https://fksanso.co.jp/company/info/	excluded_required_address
1290001079293	キャタピラー九州株式会社	建設機械	機械	459	https://www.cat-kyushu.co.jp/kc/corp-contact	https://www.cat-kyushu.co.jp/kc/branch/fukuoka/access	excluded_captcha
1290801001423	コゲツ産業株式会社	その他専門商社	商社	616	https://www.kogetsu-g.co.jp/contact/	https://www.kogetsu-g.co.jp/access/	excluded_captcha
1290801010770	安川マニュファクチャリング株式会社	動力装置	機械	1706	https://www.yaskawa-manufacturing.co.jp/contact/	https://www.yaskawa-manufacturing.co.jp/about/company/	excluded_required_address
1300001000380	株式会社サガシキ	紙類包装製造	製造	372	https://sagasiki.secure.force.com/contact/	https://sagasiki.co.jp/company/	excluded_form_unavailable
1340001008065	株式会社高山産業	電子機器	機械	400	https://takayama-s.com/contact	https://takayama-s.com/	excluded_required_address
1360001001919	株式会社ホクガン	水産物専門商社	商社	447	http://www.anmar.co.jp/contact/	https://www.anmar.co.jp/company/location/	excluded_captcha
1370001010010	株式会社復建技術コンサルタント	土木コンサル	コンサルティング	438	http://www.fgc.jp/contact/index.html	https://www.fgc.jp/	excluded_captcha
1430001009475	エア・ウォーター株式会社	ガス・燃料製品・採掘	エネルギー	1025	https://www.awi.co.jp/inquiry/index.php?id=top007	https://www.awi.co.jp/ja/company/base/base/osaka.html	excluded_unreachable
1430001021026	日本ニューホランド株式会社	漁業・農業機器	機械	624	https://nh-hft.co.jp/contact/	https://www.nh-hft.co.jp/	excluded_required_address
1470001014067	株式会社建設マネジメント四国	土木コンサル	コンサルティング	438	https://www.cm-shikoku.co.jp/inquiry/	https://www.cm-shikoku.co.jp/	excluded_sales_prohibited
1480001004942	大塚テクノ株式会社	プラスチック包装	製造	447	https://www.otsuka-techno.co.jp/CGI/contact/index.cgi	https://www.otsuka-techno.co.jp/	excluded_no_form
2010001016851	日本工営株式会社	土木コンサル	コンサルティング	2103	https://www.n-koei.co.jp/contact/input	https://www.n-koei.co.jp/consulting/aboutus/company/	excluded_form_unavailable
2010001017016	三洋貿易株式会社	化学品・医療品商社	商社	388	http://www.sanyo-trading.co.jp/contact/	https://www.sanyo-si.com/company/	excluded_captcha
2010001020192	ＳＭＢ建材株式会社	木材系建材製造	製造	441	https://www.smb-kenzai.com/form/input	https://www.smb-kenzai.com/company/network/head_office/	excluded_required_address
2010001034829	アールエム東セロ株式会社	プラスチック包装	製造	1085	https://www.mc-tohcello.co.jp/contact/	https://rmtohcello.com/company/outline.html	excluded_wrong_company
2010001034944	丸藤シートパイル株式会社	建材商社	商社	448	https://www.mrfj.co.jp/contact	https://www.mrfj.co.jp/about/company	excluded_captcha
2010001034977	日本冶金工業株式会社	ステンレス	材料・資源	1248	https://www.nyk.co.jp/contact/index.php	https://www.nyk.co.jp/about/introduction.html	excluded_required_address
2010001054158	白銅株式会社	金属加工	製造	684	https://www.hakudo.co.jp/inquiry/custom-made/index.php	http://www.hakudo.co.jp/	excluded_wrong_channel
2010001081466	スターツファシリティーサービス株式会社	不動産管理	不動産	732	https://www.starts-fs.co.jp/recruit/contact/	https://www.starts-fs.co.jp/company/outline/	excluded_wrong_channel
