corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
4010401083639	大興物産株式会社	金属建材	材料・資源	407	https://www.taiko.co.jp/contact/	https://www.taiko.co.jp/company/profile/	pending_precheck
4010401087243	エア・ウォーター東日本株式会社	ガス・燃料製品・採掘	エネルギー	818	https://kawi-https.all-internet.jp/contact/	https://east.awi.co.jp/ja/index.html	pending_precheck
4010401089388	株式会社Ｊストリーム	Webアプリ・サービス運営	IT	462	https://page.stream.co.jp/service_inquiry.html	https://www.stream.co.jp/company/profile/	pending_precheck
4010401097424	アロン化成株式会社	プラスチック製品・樹脂製品	材料・資源	529	https://www.aronkasei.co.jp/contact/	https://www.aronkasei.co.jp/profile/list.php	pending_precheck
4010401098546	株式会社千代田組	工業用機械商社	商社	456	http://www.chiyodagumi.co.jp/contact_form/	https://www.chiyodagumi.co.jp/company/company_data/	pending_precheck
4010401098975	株式会社ボードルア	ITインフラストラクチャー	IT	1513	http://www.baudroie.jp/#CONTACT	https://www.baudroie.jp/	pending_precheck
4010401134301	株式会社ラキール	受託開発	IT	464	https://www.legendapl.com/contact/	https://www.lakeel.com/ja/company/about.html	pending_precheck
4010401145975	株式会社ＮＳＦエンゲージメント	その他コンサル	コンサルティング	464	https://www.nsf-e.com/contact/	https://www.nsf-e.com	pending_precheck
4010402035069	キャップジェミニ株式会社	経営コンサル	コンサルティング	1322	https://www.capgemini.com/contact-us/	https://www.capgemini.com/jp-jp/about-us/	pending_precheck
4010501024971	株式会社シモジマ	紙・パルプ商社	商社	995	https://www.shimojima.co.jp/support/contact.html	https://www.shimojima.co.jp/aboutus/outline.html	pending_precheck
4010601021794	株式会社ＮＴＴデータＣＣＳ	ITインフラストラクチャー	IT	778	https://www.secure-cloud.jp/sf/1407473530twSPRkGi	https://www.nttdata-ccs.co.jp/company/outline.html	pending_precheck
4010601027156	ＪＫホールディングス株式会社	その他専門商社	商社	1755	http://www.jkhd.co.jp/contact/	https://www.jkhd.co.jp/common/profile	pending_precheck
4010601027461	ウチダエスコ株式会社	Webアプリ・サービス運営	IT	633	https://www.esco.co.jp/contacts/info/?post_id=71	https://www.esco.co.jp/corporate/outline/	pending_precheck
4010601029887	東武商事株式会社	ガス・燃料製品・採掘	エネルギー	391	https://tobu-es.co.jp/contact/oil/form.php	https://www.tobushoji.co.jp/company/	pending_precheck
4010601031604	株式会社ＩＨＩ	動力装置	機械	11162	https://contact.ihi.co.jp/index.php/ihi_jpn/IHI/form_10701	https://www.ihi.co.jp/company/offices/headquarters/	pending_precheck
4010601032759	東京不動産管理株式会社	不動産管理	不動産	1027	https://secure3.e-state.ne.jp/etfk/contact/	https://www.etfk.jp/company/outline.html	pending_precheck
4010601041041	ＳＧフィルダー株式会社	人材派遣	人材・アウトソーシング	9284	https://www.sg-fielder.co.jp/contact/input.php	https://www.sg-fielder.co.jp/company/about/	pending_precheck
4010701001606	株式会社ＮＴＣテクノロジー	ITインフラストラクチャー	IT	400	https://www.ntct.co.jp/contact/	https://www.ntct.co.jp/about_company-2/	pending_precheck
4010701002678	株式会社キューブシステム	Webアプリ・サービス運営	IT	754	https://www.cubesystem.co.jp/contact/	https://www.cubesystem.co.jp/company/profile/	pending_precheck
4010701006398	株式会社寺岡製作所	接着剤	材料・資源	499	https://www.teraokatape.co.jp/inquiry/products_input.php	https://www.teraokatape.co.jp/	pending_precheck
4010701013717	日軽金アクト株式会社	金属製品	材料・資源	758	http://group.nikkeikin.co.jp/contact/index.html	https://group.nikkeikin.co.jp/act/company/gaiyou.html	pending_precheck
4010701026124	キヤノンビズアテンダ株式会社	業務請負	人材・アウトソーシング	806	https://mypage.canon-ba.co.jp/cba/Inquiry/form.aspx?type=corporate	http://www.canon-ba.co.jp/index.html	pending_precheck
4010701026215	ＮＴＴインターネット株式会社	Webアプリ・サービス運営	IT	410	https://www.ntt-itn.co.jp/inquiry/index.html	https://www.ntt-itn.co.jp/company/outline/	pending_precheck
4010801006133	ＡＮＡスカイビルサービス株式会社	不動産管理	不動産	1541	https://www.sbs.ana-g.com/contact	http://www.sbs.ana-g.com	pending_precheck
4010801012065	山一電機株式会社	半導体	製造	427	http://www.yamaichi.co.jp/en/contact/tabid/225/Default.aspx	https://www.yamaichi.co.jp/aboutus/outline/	pending_precheck
4010801012255	株式会社ＧＳユアサフィールディングス	電力・発電製造	機械	378	http://www.gs-yuasa.com/gyf/jp/inquiry/index.asp	https://www.gyf.gs-yuasa.jp/corporate/outline.php	pending_precheck
4010801013170	株式会社キッツエスシーティー	その他製造	製造	514	https://kitz-sct.jp/contact/kitzsct/	http://kitz-sct.jp/	pending_precheck
4011001004794	株式会社オーチュー	不動産管理	不動産	562	https://ohchu.sakura.ne.jp/inquiry/index.php	https://ohchu.co.jp/office.html	pending_precheck
4011001005165	株式会社オリエンタルコンサルタンツ	土木コンサル	コンサルティング	1535	http://www.oriconsul.com/contact/	https://www.oriconsul.com/about/company.html	pending_precheck
4011001071199	株式会社アットキャド	人材派遣	人材・アウトソーシング	2158	http://www.at-cad.co.jp/contact/	https://www.at-cad.co.jp/about/access.html	pending_precheck
4011001073617	株式会社ギフティ	eコマース	IT	372	https://giftee.co.jp/contact/	https://giftee.co.jp/about/	pending_precheck
4011001099067	スタイルファクトリー株式会社	人材派遣	人材・アウトソーシング	364	http://stylefact.co.jp/contact/business/	https://www.stylefact.co.jp/company.html	pending_precheck
4011001113075	株式会社ＵＮＩＴＥＤ　ＰＲＯＤＵＣＴＩＯＮＳ	コンテンツ制作	広告・制作	503	https://wisenlarge.jp/contact/	https://united-p.co.jp/	pending_precheck
4011101006162	アルティウスリンク株式会社	人材派遣	人材・アウトソーシング	34637	https://www.k-evolva.com/form/solution	https://www.altius-link.com/corporate/place/	pending_precheck
4011101007805	住友林業レジデンシャル株式会社	不動産賃貸・仲介	不動産	385	https://www.sumirin-residential.co.jp/inquiry/form/	http://www.sumirin-residential.co.jp/	pending_precheck
