corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
4040001044732	株式会社ＦＭＧ	業務請負	人材・アウトソーシング	651	http://www.fmg.sc/contact/	http://www.fmg.sc/company/	excluded_captcha
4050001007911	キヤノンモールド株式会社	金型製造	機械	393	https://mold.canon/cgi-doc/form/ja/contact.cgi	https://mold.canon/ja/	sent_2026-08-05
4050001009057	株式会社筑波銀行	銀行・金庫・組合	金融	1989	https://www.tsukubabank.co.jp/contact/	https://www.tsukubabank.co.jp/profile/about/outline/	excluded_wrong_channel
4050001023487	ミネベアパワーデバイス株式会社	半導体	製造	899	https://www8.hitachi.co.jp/inquiry/hpsd/jp/general/form.jsp	https://www.minebea-psd.com/company/	excluded_form_unavailable
4060001023420	ギガフォトン株式会社	半導体	製造	869	http://www.gigaphoton.com/ja/contact-us	http://www.gigaphoton.com/	excluded_sales_prohibited
4070001004915	群馬総合スタッフ株式会社	人材派遣	人材・アウトソーシング	766	http://www.gunso-staff.com/contact.html	https://www.gunso-staff.co.jp/	excluded_unreachable
4080101003221	株式会社イカイアウトソーシング	人材派遣	人材・アウトソーシング	1237	https://www.ikaigp.co.jp/inquiry/	https://ikai-outsourcing.co.jp/	sent_2026-08-05
4080101005498	株式会社木村鋳造所	金型製造	機械	821	https://www.kimuragrp.co.jp/contact/	https://www.kimuragrp.co.jp/company/profile.html	excluded_required_department
4080101009788	日本製紙パピリア株式会社	紙・パルプ	材料・資源	464	http://www.papylia.com/contact/index.php	https://www.papylia.com/company/access/	excluded_captcha
4080401016195	ミツワ株式会社	プラスチック製品・樹脂製品	材料・資源	440	http://www.e-mitsuwa.com/contact/index.php	http://www.e-mitsuwa.com	sent_2026-08-05
4100001001033	株式会社コヤマ	金属部品	製造	661	https://www.koyama-nagano.co.jp/inquiry.php	https://www.koyama-nagano.co.jp/company.php	excluded_captcha
4100001001149	株式会社サニウェイ	不動産管理	不動産	372	http://www.sunniway.co.jp/contact/index.php	https://sunniway.co.jp/	excluded_captcha
4100001003905	仁科工業株式会社	空圧機器・油圧機器	機械	401	http://www.nishina-ind.co.jp/inquiry/index.html	https://nishina-ind.co.jp/	excluded_form_unavailable
4100001005488	オリオン機械株式会社	産業用ロボット	機械	981	http://www.orionkikai.co.jp/support/inquiry.aspx	http://www.orionkikai.co.jp	excluded_required_address
4100001005587	株式会社鈴木	金型製造	機械	685	http://www.suzukinet.co.jp/inquit/inquit_form.php	https://www.suzukinet.co.jp/company/gaiyo.html	excluded_form_unavailable
4100001011503	株式会社竹内製作所	建設機械	機械	1052	https://www.takeuchi-mfg.co.jp/form/form.php?genre=5	https://www.takeuchi-mfg.co.jp/company/overview.php	excluded_required_address
4100001019389	岡谷酸素株式会社	ガス・燃料製品・採掘	エネルギー	488	https://www.okayasanso.co.jp/contact_home	http://www.okayasanso.co.jp/	excluded_captcha
4110001016088	株式会社ＡＩＲＭＡＮ	建設機械	機械	787	http://www.airman.co.jp/contact/ir/	http://www.airman.co.jp/	excluded_wrong_channel
4110001027853	株式会社ネクスコ・サポート新潟	業務請負	人材・アウトソーシング	679	http://www.e-nexco.co.jp/contact/	https://www.e-nexco-nsn.co.jp/company/outline/	excluded_wrong_channel
4120001030138	日本電通株式会社	Webアプリ・サービス運営	IT	381	https://www.ndknet.co.jp/contact/	https://www.ndknet.co.jp/company/	sent_2026-08-05
4120001039195	株式会社テクノアソシエ	工業用機械商社	商社	792	https://www.technoassocie.co.jp/contact/index.html	https://www.technoassocie.co.jp/company/profile/	sent_2026-08-05
4120001051530	株式会社キーエンス	産業用ロボット	機械	3967	https://www.keyence.co.jp/inquiry/askKeyence/	http://www.keyence.co.jp	excluded_required_address
