corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
2011001059411	株式会社情報戦略テクノロジー	経営コンサル	コンサルティング	406	https://www.is-tech.co.jp/contact/index.html	https://www.is-tech.co.jp/	excluded_captcha
2011001063479	株式会社スポーツフィールド	組織コンサル	コンサルティング	364	http://www.sports-f.co.jp/lp_contact/	https://www.sports-f.co.jp/company/overview/	excluded_required_address
2011001064758	サムソナイト・ジャパン株式会社	アパレル商社	商社	388	https://samsonite-store.jp/coform/customer/form.php	https://www.samsonite.co.jp/company.html	excluded_unreachable
2011001099440	東急住宅リース株式会社	不動産賃貸・仲介	不動産	1557	http://www.tokyu-housing-lease.co.jp/contact/estimate/	https://www.tokyu-housing-lease.co.jp/corporate/profile/	excluded_required_address
2011101001454	旭化成不動産レジデンス株式会社	デベロッパー	不動産	494	http://www.afr-web.co.jp/fudousan/contactus/index.html/	http://www.afr-web.co.jp/fudousan/index.html/	excluded_wrong_channel
2011101012138	太平ビルサービス株式会社	不動産管理	不動産	9331	https://www.taihei-bs.co.jp/contact/work.html	https://www.taihei-bs.co.jp/	excluded_wrong_channel
2011101020140	松田産業株式会社	電子部品商社	商社	1489	http://www.matsuda-sangyo.co.jp/CGI/contact/form.cgi	https://www.matsuda-sangyo.co.jp/ja/company/outline.html	excluded_sales_prohibited
2011101020470	ＭＩＣ株式会社	紙媒体印刷	広告・制作	704	https://www.mic-p.com/contact	https://www.mic-p.com/about#corporate	excluded_sales_prohibited
2011101035312	株式会社アクセア	紙媒体印刷	広告・制作	715	https://ssl.accea.co.jp/FormMail/inq/mail.php	https://www.accea.co.jp/map/headoffice.html	excluded_unreachable
2011101037696	八千代エンジニヤリング株式会社	土木コンサル	コンサルティング	1448	https://www.yachiyo-eng.co.jp/contact/	https://www.yachiyo-eng.co.jp/aboutus/profile/	excluded_captcha
2011101039180	大塚刷毛製造株式会社	塗料	材料・資源	473	http://www.maru-t.co.jp/inquiry/index.php	http://www.maru-t.co.jp/	excluded_form_unavailable
2011801011868	株式会社星医療酸器	ガス・燃料製品・採掘	エネルギー	546	http://www.hosi.co.jp/contact/	https://www.hosi.co.jp/about/company/	sent_2026-08-05
2012401004592	マニュライフ生命保険株式会社	保険	金融	2472	http://www.manulife.co.jp/ja/individual/contact/product-pamphlet.html	http://www.manulife.co.jp/	excluded_wrong_channel
2012401013379	横河ソリューションサービス株式会社	製造業コンサル	コンサルティング	2565	https://contact.yokogawa.com/cs/gw?c-id=000892&amp;p28=%E6%97%A5%E6%9C%AC&amp;_ga=2.36175776.1674418614.1512049772-1208427606.1512049772	https://www.yokogawa.co.jp	excluded_captcha
2012801002444	マイポックス株式会社	工具	機械	408	https://www.mipox.co.jp/inquiry.html	https://www.mipox.co.jp/company/outline/	excluded_wrong_channel
2013301030885	アズビル金門株式会社	計測機器・センサー	機械	445	http://ak.azbil.com/inquiry/products.html	https://ak.azbil.com/	excluded_wrong_channel
2020001021033	株式会社トーエル	ガス・燃料製品・採掘	エネルギー	386	https://www.toell.co.jp/sp/form/businessuse_form.html	https://www.toell.co.jp/company/network.html	excluded_required_address
2020001041444	サーモフィッシャーサイエンティフィック株式会社	医療機器商社	商社	521	https://www.thermofisher.com/jp/ja/home/products-services/services/out-licensing-and-oem-sales/inquiry-commercial-license.html	https://www.thermofisher.com/jp/ja/home/about-us/profile.html	excluded_captcha
2020001042186	株式会社Ｎｉｔｅｒｒａ　Ｍａｔｅｒｉａｌｓ	その他製造	製造	603	https://www.webcom.toshiba.co.jp/tmat/jpform.php	https://www.niterramaterials.co.jp/corp/outline.htm	excluded_wrong_channel
2021001005380	協同油脂株式会社	化学品	材料・資源	503	https://www.kyodoyushi.co.jp/contact/inquiry/input	https://www.kyodoyushi.co.jp/corporate/outline/	excluded_required_address
2021001021865	アンリツ株式会社	計測機器・センサー	機械	2042	https://www.anritsu.com/ja-JP/contact-us	https://www.anritsu.com/ja-JP	excluded_unreachable
2021001022905	株式会社トープラ	金属部品	製造	579	https://topura.sslserve.jp/contact/index.html	https://www.topura.co.jp	excluded_required_address
2021001040873	日神機工株式会社	金属加工	製造	397	http://www.nissinkiko.co.jp/contact/	https://nissinkiko.co.jp/	excluded_captcha
2030001021437	株式会社サンワ	デザイン	広告・制作	740	https://www.sanwa-corp.co.jp/contact/	https://www.sanwa-corp.co.jp/company/	excluded_captcha
2040001001644	株式会社キッツ	その他製造	製造	1820	https://www.kitz.co.jp/company/inquiry_other/	https://www.kitz.co.jp/company/	excluded_wrong_channel
2040001060970	日本賃貸保証株式会社	貸金	金融	467	https://jid-net.co.jp/contact/document_request.php	https://jid-net.co.jp/	excluded_wrong_channel
2050001023803	株式会社レゾナック・テクノサービス	電子部品	機械	551	http://www.hitachi-chem-ts.co.jp/inquiries/index.html	https://www.rts.resonac.com/corporate/outline/index.html	excluded_wrong_company
