corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
4290001000256	株式会社サワライズ	不動産賃貸・仲介	不動産	690	https://www.sawarise.co.jp/inquiry	https://www.sawarise.co.jp/company/	sent_2026-08-05
4290001015568	ニシム電子工業株式会社	Webアプリ・サービス運営	IT	821	http://www.nishimu.co.jp/contact	https://www.nishimu.co.jp/about/company-profile	excluded_sales_prohibited
4290001017845	株式会社福岡九州クボタ	農林水産用機械商社	商社	625	https://e4051.secure.jp/~e4051022/inquiry/index.html	http://www.fukuokakyushu-kubota.co.jp/outline/	pending
4290801002880	日本磁力選鉱株式会社	鉄鋼	材料・資源	451	http://www.nmd.co.jp/contact/	http://www.nmd.co.jp/web/index_right.htm	pending
4290801003292	株式会社フジコー	鉄鋼	材料・資源	679	http://www.kfjc.co.jp/contact/contact.php	https://www.kfjc.co.jp/about/overview.html	pending
4290801020346	株式会社ワールドインテック	業務請負	人材・アウトソーシング	21814	https://www.witc.co.jp/contact/	https://www.witc.co.jp/	pending
4300001001392	株式会社オプティム	Webアプリ・サービス運営	IT	470	https://www.optim.co.jp/medical/online-medical-platform/	https://www.optim.co.jp/corporate/information	pending
4330001003725	株式会社ハウディ	食品専門商社	商社	362	http://www.howdy.co.jp/contact/	https://howdy.co.jp/company/	pending
4350001001677	株式会社宮崎銀行	銀行・金庫・組合	金融	1717	http://www.miyagin.co.jp/contact/	http://www.miyagin.co.jp	pending
4370001005032	株式会社高速	その他専門商社	商社	1709	http://www.kohsoku.com/contact/contact.php	https://www.kohsoku.com/corporates/profile.html	pending
4370001008142	株式会社バイタルネット	医療機器商社	商社	1887	http://www.vitalnet.co.jp/mail/	https://www.vitalnet.jp/	pending
4370001016302	楽天ソシオビジネス株式会社	人材派遣	人材・アウトソーシング	509	https://corp.rakuten.co.jp/socio/inquiry.html	https://corp.rakuten.co.jp/socio/	pending
4380001001146	日東紡績株式会社	繊維	材料・資源	1438	https://www.nittobo.co.jp/contact/	http://www.nittobo.co.jp/	pending
4380001006459	株式会社南東北クボタ	農林水産用機械商社	商社	584	https://e4051.secure.jp/~e4051043/contact.html	https://www.minamitohoku-kubota.co.jp/outline/index.html	pending
4390001008677	山形航空電子株式会社	電子部品	機械	420	http://www.yae.jae.co.jp/toiawase.asp	https://www.jae.com/yamagata/	pending
4400001008741	株式会社みちのくクボタ	その他機械専門商社	商社	595	https://e4051.secure.jp/~e4051037/inquiry/index.html	https://www.michinoku-kubota.co.jp/outline/	pending
4410001003584	株式会社光風舎	人材派遣	人材・アウトソーシング	533	https://www.kofuu.co.jp/contact.shtml	http://www.kofuu.co.jp/company-profile.shtml	pending
4420005003043	青い森信用金庫	銀行・金庫・組合	金融	518	http://www.aoimorishinkin.co.jp/mailform/contact.html	https://www.aoimorishinkin.co.jp/tenpo.html	pending
4430001002709	エムエムエスマンションマネージメントサービス株式会社	不動産管理	不動産	579	https://www.mms-jp.net/form_question.html	https://www.mms-jp.net/company/network/sapporo/	pending
4430001033605	ＭＰアグロ株式会社	医療機器商社	商社	477	https://www.mpagro.co.jp/contact/	https://www.mpagro.co.jp/	pending
4430001055203	會澤高圧コンクリート株式会社	窯業建材・石材	材料・資源	460	https://www.aizawa-group.co.jp/contact/	https://www.aizawa-group.co.jp/	pending
4500001009382	フジボウ愛媛株式会社	化学品	材料・資源	561	https://www.fujibo.co.jp/inquiry/index.php?cate=2	http://www.fujibo.co.jp/	pending
4500001011652	四国ガス株式会社	ガス・燃料製品・採掘	エネルギー	565	https://www.shikoku-gas.co.jp/customer/contact/	https://www.shikoku-gas.co.jp/company/about/	pending
5010001000010	ニチバン株式会社	接着剤	材料・資源	863	http://www.nichiban.co.jp/contact/	https://www.nichiban.co.jp/corp/company/base/	pending
5010001005331	株式会社東邦システムサイエンス	受託開発	IT	705	http://www.tss.co.jp/contact/tabid/68/Default.aspx	http://www.tss.co.jp	pending
5010001008730	日鉄鉱業株式会社	ガス・燃料製品・採掘	エネルギー	822	https://www.nittetsukou.co.jp/inquiry/index.php	http://www.nittetsukou.co.jp/	pending
5010001008739	能美防災株式会社	防犯機器	製造	2385	https://www.nohmi.co.jp/inquiry/contact23/	https://www.nohmi.co.jp/about_nohmi/map/001_1.html	pending
5010001008788	株式会社丸山製作所	漁業・農業機器	機械	609	https://www.maruyama.co.jp/contact/contact_ir.html	https://www.maruyama.co.jp/company/outline.html	pending
5010001008796	古河電気工業株式会社	精密機器	製造	6069	https://www.furukawa.co.jp/srm/form/index.php?id=other	https://www.furukawa.co.jp/company/office/headoffice.html	pending
5010001011775	株式会社ＡＧＳコンサルティング	経営コンサル	コンサルティング	776	https://go.agsc.co.jp/form_0101_form_free_inquiry	https://www.agsc.co.jp/about/location/	pending
5010001016816	三幸株式会社	不動産管理	不動産	1921	https://www.sanko-inc.co.jp/contact/	https://www.sanko-inc.co.jp/company/	pending
5010001019182	ジャパンエレベーターサービスホールディングス株式会社	エレベーター・エスカレーター	機械	2343	https://www.jes24.co.jp/contact/	https://www.jes24.co.jp/ja/company/info.html	pending
