corporate_number	company_name	small_industry	large_industry	employee_number	contact_form	company_url	status
1010401069517	富士フイルムメディカル株式会社	医療機器商社	商社	2213	https://www.fujifilm.co.jp/form/fms/ja/general/input.php?id=FMSGeneral&amp;_ga=2.63508719.1771838245.1512285202-690708579.1512285202	https://www.fujifilm.com/fms/ja	excluded_unreachable
1010401084004	ＢＡＳＦジャパン株式会社	化学品	材料・資源	465	https://www.basf.com/jp/en/legal/contact.html	http://www.japan.basf.com/	excluded_no_form
1010501004506	株式会社コバヤシ	プラスチック製品・樹脂製品	材料・資源	719	https://www.kbjapan.co.jp/jpn/inquiry/	https://www.kbjapan.co.jp/jpn/company/company	excluded_form_unavailable
1010501016237	日本マタイ株式会社	紙類包装製造	製造	847	https://www.matai.co.jp/generalcontact	https://www.matai.co.jp/	excluded_unreachable
1010501022846	ＪＦＥライフ株式会社	保険代理店	金融	385	https://www.jfe-life.co.jp/form/company_inquiry.php	http://www.jfe-life.co.jp/	excluded_unreachable
1010701003241	高周波熱錬株式会社	金属加工	製造	1027	https://www.k-neturen.co.jp/inquiry/tabid/66/Default.aspx	https://www.k-neturen.co.jp/	pending_precheck
1010701026127	日本クロージャー株式会社	プラスチック製品・樹脂製品	材料・資源	1301	https://www.ncc-caps.co.jp/contactus/	https://www.ncc-caps.co.jp/corporation/summary/	pending_precheck
1010701026168	日本トーカンパッケージ株式会社	紙類包装製造	製造	1228	http://www.tokan.co.jp/cp-bin/ntp/	http://ntp-k.co.jp/company/company_profile.html	pending_precheck
1010801004073	ソレキア株式会社	ITコンサル	コンサルティング	833	https://www.solekia.com/cgi-bin/tfa_form.asp	https://www.solekia.com/company/corp_inf.htm	pending_precheck
1010801006342	ソニー損害保険株式会社	保険	金融	1945	http://www.sonysonpo.co.jp/auto/solution_rsv_contact.html	http://www.sonysonpo.co.jp	pending_precheck
1010801008859	日本オートマチックマシン株式会社	電子機器	機械	447	http://www.jam-net.co.jp/jamform/	https://jam-net.co.jp/company/network-japan/	pending_precheck
1010801013446	荏原冷熱システム株式会社	空調機器	機械	406	https://www.ers-ebara.com/ers/?a=inquiry.inquiry_input	http://www.ers.ebara.com/	pending_precheck
1011001017799	日本情報産業株式会社	経営コンサル	コンサルティング	2451	https://www.nii.co.jp/contact/form.cgi	https://www.nii.co.jp/outline/	pending_precheck
1011001025967	日油株式会社	化学品	材料・資源	2256	https://www.nof.co.jp/func/contact/Contact.jsp	https://www.nof.co.jp/company/outline	pending_precheck
1011001030018	丸紅情報システムズ株式会社	ITコンサル	コンサルティング	559	https://www.marubeni-sys.com/cgi-bin/corp/contact.html	https://www.marubeni-sys.com/corporate/map/	pending_precheck
1011001044042	株式会社サニーサイドアップグループ	販促コンサル	コンサルティング	403	https://www.ssu.co.jp/contact/	https://www.ssu.co.jp/corporate/access/	pending_precheck
1011001046897	株式会社ＴＲＥＥ　Ｄｉｇｉｔａｌ　Ｓｔｕｄｉｏ	CM制作・映像制作	広告・制作	392	http://www.dgi.co.jp/contact/	https://www.tdsi.co.jp/aboutus/information/	pending_precheck
1011101017047	野原グループ株式会社	建材商社	商社	818	https://nohara-inc.co.jp/contactus/	https://nohara-inc.co.jp/	pending_precheck
1011101039628	Ｈ．Ｕ．グループホールディングス株式会社	財務コンサル	コンサルティング	793	https://www.miraca.com/form/contact/input/	https://www.hugp.com/company/profile.html	pending_precheck
1011101042144	アフラック収納サービス株式会社	その他金融関連サービス	金融	640	https://www.aflac.co.jp/inquiry/	https://www.aflac-aps.co.jp/history/	pending_precheck
1011101064634	日本リージャス株式会社	不動産賃貸・仲介	不動産	435	https://www.regus-office.jp/enquiry/	https://www.regus-office.jp/aboutus/	pending_precheck
1011101079418	アフラック生命保険株式会社	保険	金融	5032	http://www.aflac.co.jp/inquiry/	https://www.aflac.co.jp/corp/profile/data.html	pending_precheck
1011401007292	藤倉化成株式会社	化学品	材料・資源	453	https://www.fkkasei.co.jp/asp/form/business/input.php	http://www.fkkasei.co.jp/	pending_precheck
1011401011162	日本金属株式会社	ステンレス	材料・資源	632	https://www.nipponkinzoku.co.jp/contact	https://www.nipponkinzoku.co.jp/corporate/office	pending_precheck
1011501003539	日本特殊塗料株式会社	塗料	材料・資源	865	https://www.nttoryo.co.jp/ir/ir_contact.html	https://www.nttoryo.co.jp/company/access.html	pending_precheck
